2024-05-06
Ubuntu 24.04 Linux 6.8.0-31-generic
AMD Ryzen™ 7 PRO 7840U w/ Radeon™ 780M Graphics × 16
single thread

Prime Bitlength			Size			PLUQ

5				100			0.000710815210
12				100			0.000702176842
24				100			0.000702687500
29				100			0.000697808926
30				100			0.000708330028
5				300			0.019262509434
12				300			0.019099415094
24				300			0.018985811321
29				300			0.019024188679
30				300			0.019050396226
5				500			0.087399916667
12				500			0.087801916667
24				500			0.088627833333
29				500			0.088484583333
30				500			0.088479333333
5				1000			0.707796000000
12				1000			0.711403000000
24				1000			0.710905500000
29				1000			0.719086500000
30				1000			0.718205000000
5				1200			1.241440000000
12				1200			1.235529000000
24				1200			1.238615000000
29				1200			1.227087000000
30				1200			1.240115000000




Prime Bitlength			Size			PLUQ AVX2

5				100			0.000154999535
12				100			0.000155241074
24				100			0.000152424783
29				100			0.000154273022
30				100			0.000157664827
5				300			0.004023538153
12				300			0.004008124000
24				300			0.004056178138
29				300			0.003980773810
30				300			0.004008528000
5				500			0.018625074074
12				500			0.018455854545
24				500			0.018369618182
29				500			0.018410109091
30				500			0.018730277778
5				1000			0.148059285714
12				1000			0.146256142857
24				1000			0.147664285714
29				1000			0.145192857143
30				1000			0.147379142857
5				1200			0.252645750000
12				1200			0.254241500000
24				1200			0.251143000000
29				1200			0.257238500000
30				1200			0.253889750000




Prime Bitlength			Size			Crout

5				100			0.000673335128
12				100			0.000669139130
24				100			0.000664304117
29				100			0.000669536814
30				100			0.000667287525
5				300			0.017485051724
12				300			0.017509120690
24				300			0.017535982759
29				300			0.017557596491
30				300			0.017479931034
5				500			0.081726384615
12				500			0.080681461538
24				500			0.081650461538
29				500			0.081821769231
30				500			0.082350615385
5				1000			0.648061500000
12				1000			0.653115000000
24				1000			0.654453500000
29				1000			0.650795500000
30				1000			0.657170500000
5				1200			1.140606000000
12				1200			1.123568000000
24				1200			1.130618000000
29				1200			1.121337000000
30				1200			1.123071000000




Prime Bitlength			Size			Crout AVX2

5				100			0.000120150306
12				100			0.000119419155
24				100			0.000117006318
29				100			0.000117556365
30				100			0.000119847675
5				300			0.002465120690
12				300			0.002470330864
24				300			0.002461665848
29				300			0.002460240786
30				300			0.002463150246
5				500			0.012415530864
12				500			0.012544962500
24				500			0.013302381579
29				500			0.013001000000
30				500			0.012720670886
5				1000			0.140318125000
12				1000			0.137083125000
24				1000			0.138879500000
29				1000			0.135098500000
30				1000			0.135336375000
5				1200			0.248484400000
12				1200			0.251181500000
24				1200			0.251279500000
29				1200			0.254071750000
30				1200			0.249673200000




Prime Bitlength			Size			FLINT

5				100			0.000484226041
12				100			0.000486714842
24				100			0.000482298939
29				100			0.000510243367
30				100			0.000699058001
5				300			0.005056919192
12				300			0.005044190955
24				300			0.005165268041
29				300			0.006344582278
30				300			0.010337597938
5				500			0.016041857143
12				500			0.016046317460
24				500			0.017406637931
29				500			0.020584061224
30				500			0.030797272727
5				1000			0.075389285714
12				1000			0.075237357143
24				1000			0.083009307692
29				1000			0.097020818182
30				1000			0.179686500000
5				1200			0.109646200000
12				1200			0.108212500000
24				1200			0.121871111111
29				1200			0.146299142857
30				1200			0.267366000000




